# تنسيق سجل الوصول
192.168.1.100 - admin [15/Jan/2024:08:30:15 +0300] "GET /admin/dashboard HTTP/1.1" 200 15432 "https://admin.hostingsystem.com/" "Mozilla/5.0" 0.045
203.0.113.5 - client45 [15/Jan/2024:09:15:45 +0300] "POST /api/login HTTP/1.1" 401 125 "https://app.hostingsystem.com/login" "Mozilla/5.0" 0.012
192.168.1.150 - support3 [15/Jan/2024:10:20:33 +0300] "GET /api/tickets/789 HTTP/1.1" 200 8765 "https://support.hostingsystem.com/" "Mozilla/5.0" 0.023
185.220.101.5 - - [15/Jan/2024:14:30:55 +0300] "POST /api/login HTTP/1.1" 429 89 "-" "python-requests/2.28.2" 0.008
192.168.1.100 - admin [15/Jan/2024:15:45:22 +0300] "PUT /api/security/policy HTTP/1.1" 204 0 "https://admin.hostingsystem.com/security" "Mozilla/5.0" 0.078

# Schema: IP - User [Timestamp] "Request" Status Size "Referer" "UserAgent" ResponseTime{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/dashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 00:29:47"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/roles-permissions.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:49:54"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/audit-logs.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:51:12"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/dashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:51:17"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/users-management.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:51:23"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/dashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:51:26"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/reports.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:51:28"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:51:30"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=yesterday","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:51:45"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=week","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:51:47"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=month","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:51:48"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:51:51"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:52:11"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:52:13"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:52:13"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:52:14"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:56:14"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:56:17"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=month","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:56:19"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=month","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:59:59"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=month","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:00"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=month","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:00"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=month","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:01"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=month","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:01"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=month","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:01"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=month","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:02"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=month","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:02"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=month","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:02"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=month","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:03"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=month","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:03"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/security-settings.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:05"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/dashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:08"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/reports.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:11"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:13"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=yesterday","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:16"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=week","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:17"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=month","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:19"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:00:20"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:49"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:51"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:51"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:51"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:51"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:52"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:52"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:52"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:52"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:52"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:52"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:53"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:53"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:53"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:53"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:53"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:54"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/activity.php?period=custom&date_from=2026-02-22&date_to=2026-03-01","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:01:54"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/projects.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:02:02"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/projects.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:02:25"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/projects.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:02:27"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/projects.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:02:27"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/projects.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:02:28"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/projects.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:02:28"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/projects.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:02:58"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/projects.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:03:24"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/projects.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:03:25"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/projects.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:03:26"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/projects.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:03:26"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/dashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:03:45"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/reports.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:03:46"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/settings.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 03:04:11"}
